Date,Market,Size,Value,Momentum,Quality,Low volatility
2015-02-09,-0.004475985289686291,-0.0034533457832797154,0.00020077150565567248,-0.001782411642908155,0.0012781262561646356,-0.0008868465463686137
2015-02-10,0.010653356388177215,-0.004258922063791193,-0.0037348338856242336,0.00326040349003498,-6.640696578852356e-05,-0.00011433868317234364
2015-02-11,0.0005805974168773265,-0.0020021295040233422,-0.004291967550806852,0.004619220982974959,-0.00010423436766582306,-9.571667241115023e-05
2015-02-12,0.00961679148963146,0.0017688392869661396,0.0016756573762932714,-0.003150171543555347,-0.0013666803816125839,-0.004768393132517756
2015-02-13,0.004116152387827254,0.0018436392886358455,-0.003240259479289298,-0.0028310758663432356,0.0020207648298455894,-0.0033922937292119038
2015-02-17,0.0015733334812708666,0.001553640809418777,0.0008844118792699085,0.002704239321060564,-0.0009477089969531782,-0.0010912614845106638
2015-02-18,9.504123875392345e-05,0.0009712046394327878,-0.003628266274836145,0.002886474994409749,0.001936755069726681,0.003278971577093115
2015-02-19,-0.0007136646203533825,0.0007956686806782631,-0.005701692893157584,0.0012802809416923022,0.0025854907562450347,-0.003609554510250357
2015-02-20,0.006000454122658594,-0.0032966445235182995,-0.001018446797026007,0.002205310620710499,0.0013168097844540316,0.0005116797103812409
2015-02-23,-0.00014219277702665067,0.0011226398710242336,-0.0025989616374214597,0.0036503013251985017,0.0009151771479563031,0.001340265748428271
2015-02-24,0.002840586575267867,-0.0015343152957194572,0.002508238321411449,-0.001721872371272859,-0.0006785723633968566,-0.002361863218978577
2015-02-25,-0.0008498144781036165,0.001991130395662455,-0.0014316025503552376,-0.00152435528547612,0.00239083847663657,0.001089343289104483
2015-02-26,-0.0011810981008857357,0.004845488004538323,-0.004969349351684693,0.0027211610362731786,0.0005656508550173633,0.0002245639714167913
2015-02-27,-0.0034062595229453763,-0.0020297654337915194,0.0012108309443692455,-0.0003685420132747419,0.0018667286910857284,0.0029274217941402947
2015-03-02,0.006313695985015411,0.000946811050739349,-0.0034925901573958917,-0.0001389992256271011,0.0013963849494664782,-0.002960226115483744
2015-03-03,-0.004104034758421693,-0.0018082716437867186,-0.0008893910291597473,-0.0025905221974706905,-0.0015577845964785952,0.0002839698333946261
2015-03-04,-0.004215708844142463,0.0011197054892556624,0.0004637899018574698,0.0029517403490453287,6.0540247451279505e-05,-0.00033710387366847616
2015-03-05,0.001094327728748068,0.0018477837475114889,-0.0001563843536804832,0.0011553601073792663,0.001996433028916611,0.0025164432046875795
2015-03-06,-0.014064741927841906,0.0014342768740753797,-0.00038937422046336767,-0.00192640155548085,-0.0010329590962909752,-0.0036852407604744952
2015-03-09,0.0041447670991117125,0.00022922212423637234,0.0002266148846541416,0.0019847878239085404,0.0014863800674085326,0.0004952252277536928
2015-03-10,-0.01622205327913362,0.004718643329108985,-0.0007373007308748569,0.0007791153322420641,-0.0004213774739174614,0.00333916541509105
2015-03-11,-0.0023415007990950087,0.008492569534967576,0.003950701026462111,0.00018279706004520335,-0.002720138654617843,0.00012523906706174426
2015-03-12,0.012714085952348242,0.003892187597001495,-0.00014270326240017894,-0.0014653718227501944,-0.0022212497642357665,0.00036604172827536807
2015-03-13,-0.006132778239077874,0.0025565891819244735,0.0002564856819605721,0.0018544081943815405,-0.0006326093687225587,0.0012607589478684789
2015-03-16,0.013360958953409607,-0.007488154786847945,-0.0005770571641203759,0.001963844258255465,0.001370369983606734,0.0003474136830152741
2015-03-17,-0.0029727612316368113,0.00564843669207038,-0.002250329810014162,0.0036786107876740637,-0.001397984428300303,-0.0013737896240545444
2015-03-18,0.012021812781031871,-0.004016278359122882,0.00215483434779995,-0.001308700385391548,0.00020762029808052418,0.00010488901331240363
2015-03-19,-0.004561590112207026,0.006487129760221921,-0.005828636021547373,0.0059561856275317515,0.004406896079706124,0.001447006666018269
2015-03-20,0.008826833149530922,-1.9035832170333222e-05,0.0018219125154237403,-0.0013058009943609505,0.0007779377390053632,-0.0008945750054039081
2015-03-23,-0.0019485028177380626,0.0010755114090832407,0.0017143712400140565,-0.0031661686257631327,0.0017952567447120371,0.0036174221904786696
2015-03-24,-0.0056189797193207935,0.005380472240498091,-0.003547652996917283,0.0006168230900143179,-0.0012871704629235925,-0.0003327651626484629
2015-03-25,-0.014654013157796242,-0.009232587975500528,0.004348567859770225,-0.00603319516407641,0.0003096218671210238,0.0021216758449081885
2015-03-26,-0.0023811596563035886,0.0011561947769817005,-0.001202657383696737,0.0026672485096715937,0.0008077602218116153,-0.0007865188283283642
2015-03-27,0.0022892764974213886,0.004087545507100332,-0.0012940905926084323,0.005145601447851478,-0.00181623593996183,0.002109945854739781
2015-03-30,0.012200329359818518,0.0013657061328529174,0.002317493262032899,-0.002975087469751392,-0.000702782075290509,-0.0012515283506799868
2015-03-31,-0.008739677792767075,0.005534050357251297,0.0010129758021530932,-0.0026512189500667027,-0.0007589521160714652,0.0017600677927523956
2015-04-01,-0.0035364931148588186,0.0039383876510933336,-4.6762629314356374e-05,-0.004714247913215286,-0.0024374000709904697,0.0011127598496255553
2015-04-02,0.003597770331881689,-0.001749131672425186,0.00025441202803033747,-0.0011590696068037865,-0.0016997228027422207,-0.001654163857279567
2015-04-06,0.006732694153809282,-0.0023205813141808918,0.00010911193733953439,-0.0017252027830625405,-0.0012077195075166358,-0.001155494529086809
2015-04-07,-0.0026461843409316677,-0.003743544517827546,-0.0008692623743178363,0.0023618937091648418,0.004529661002618979,-0.0012121965050716499
2015-04-08,0.00337719379186896,0.005224511132450704,-0.0036719392917523574,4.052432724188648e-05,-0.0021235031911881475,-0.00047214282634144844
2015-04-09,0.004423483680196849,-0.008010088710204366,-0.00046093798755664217,-0.00101728321980743,0.0005842240651141584,-0.0027336283807064543
2015-04-10,0.005457001659919358,-0.0006576482347739887,0.0026593643588759264,0.00020072774688606465,-0.002965658956550099,-0.0028066079765705076
2015-04-13,-0.004522820345135292,0.005159410776615747,0.0010579789184527177,-0.0006812208165608569,0.0012610942020667704,0.00019688758067426537
2015-04-14,0.0019127799772651333,-0.00215139338074144,0.003353956021248994,-0.0030437231274496046,-0.0044059935161497865,0.00025947071984266934
2015-04-15,0.00448728972879886,0.0025148772576157885,0.0009599922765419766,-0.0012319084372520717,0.0017616399778155323,-0.0035240254589574693
2015-04-16,-0.00028508558423057107,-0.0002678465874711433,-0.0007562434337206048,0.0008493911251482578,-0.002199117534960493,-0.0006772517004889345
2015-04-17,-0.011503712414707823,-0.004704307891333581,0.0024443219943832695,-0.0006225655872698077,-0.0011030661576323375,0.0016292654248494243
2015-04-20,0.009137261983956257,0.000667398439593514,-0.004425207073775139,0.0017104678536494777,0.0018967264928868577,-0.0006235870975632718
2015-04-21,-0.0011916067138717512,0.00015694640077901223,-0.004548380043405409,0.004156905101470709,0.0021269550781044533,0.0007091080357666257
2015-04-22,0.004914255420724434,-0.0034006122861471866,-0.00038080052789113417,-0.0015356945315281312,0.0010047368291599135,-0.0015357000419844447
2015-04-23,0.002516184546393907,0.002018022248467144,-0.001362727315067369,-0.0011126523256710374,0.002283918592512757,0.0013315368983319864
2015-04-24,0.0023205273216311273,-0.005646400975596766,-0.002870827687572408,-0.0006391119905502229,0.0013781794362988098,-0.0008831904459976059
2015-04-27,-0.004157877161757639,-0.006886253239838269,-0.00013071960702015772,-0.0036754146231487983,0.00031944002388739623,-0.0027797661665072138
2015-04-28,0.003178960105808759,0.002364799663278294,0.0064118630364906615,-0.0021921216282370093,-0.0021002591717194097,0.0009166615610973761
2015-04-29,-0.004114516192302076,-0.006751596880513078,0.002006872437635754,-0.00236409030410345,-0.0015819962493702766,-0.003563363864954594
2015-04-30,-0.010020442289180087,-0.011142819171946261,0.0035259946575310064,-0.003730968497361098,-0.003296294684352996,0.001800284507229244
2015-05-01,0.010841493412210745,-0.004322274521676217,-0.0027112932562454173,0.004394938699845197,0.0034395199720456127,-0.0032846015222345315
2015-05-04,0.0028471931848896848,0.000760314232024939,0.0030769839557893697,-0.0004401594114757934,-0.0006808183587549976,5.633855852615888e-05
2015-05-05,-0.011451908320680881,-0.0012923570661782513,0.0010278041754789857,-0.0033789540002079343,0.001107478901027359,0.000595554792023778
2015-05-06,-0.004116741064452478,0.00759227121382966,0.0004327223164871663,0.00010260598570432933,-0.001499414548266187,0.0016779808462896728
2015-05-07,0.00398948995259385,-0.00019639370347679375,-0.0014528190982159295,0.004503518928883565,0.001344763394010906,0.0013892889451290191
2015-05-08,0.013166184057147756,-0.005690548212127444,-0.00016706212969230805,-0.00032002006694864527,0.0018150200961835061,-0.0017361047137176566
2015-05-11,-0.004772620498717073,0.005343396918652044,-0.0014642736697604297,0.0015312770084759952,0.0016976355026987466,-0.0005172602774252688
2015-05-12,-0.0029913635804780236,0.0011984154453489326,0.000308485763062194,-0.0005429643258191286,-9.338405006131811e-05,0.0010577366647177566
2015-05-13,0.0001901431906974338,-0.0001901431906974338,0.00030800327307778375,0.0009448112606769143,-0.0004993982171545008,-0.0011594543562761794
2015-05-14,0.010427866067267644,0.00018537281861519261,-0.0030023135368433262,0.0036024045317877285,0.001642667564423661,0.0014512652466007747
2015-05-15,0.0010837191925412437,-0.002214738327651844,-0.00024847774650749166,0.001013218676875205,-0.00031911841073184455,0.002270441332620443
2015-05-18,0.003106703630498364,0.008215723496296734,-3.9612372419561837e-05,0.002193311661329078,-0.0003564778638986965,-0.0016738357897989609
2015-05-19,-0.00032802988152869084,-0.001031376206861112,0.0011774271135276404,4.9911363851573576e-05,0.0012421430585702886,0.0010433828111493515
2015-05-20,-0.0007043604391673286,0.002545977422676482,0.0013717688005602247,0.00042718976794930974,-0.00036090233753904855,0.00022783663839565094
2015-05-21,0.0029125561892078267,-0.004031501271278826,-0.0020252812572127965,-0.0015246898700456146,-0.001236472825001167,-0.0036279621205936863
2015-05-22,-0.0023888991346712185,-0.0019320783668378416,-0.0014664188722796068,0.000864103005070338,-0.0006539431636675141,-0.00023505257665268342
2015-05-26,-0.010751568465934058,0.0011879568542725316,0.00022452345934587115,0.0006173538021102543,-0.0014563993017968624,0.00214097772981392
2015-05-27,0.009492127949171314,0.0027602258582228867,-0.001334073112138956,0.0036917842988335448,-0.0013042649432739584,-0.0029779538139982353
2015-05-28,-0.001128344959177241,0.0002468842107693492,0.0015833840595105286,-0.0002565807780752216,0.0005153660577604802,0.0004091073712522153
2015-05-29,-0.00621308070019444,0.0001953866710905361,0.0035362184929103035,0.00302511704759445,-0.001913197870820671,0.00021646992750867788
2015-06-01,0.0020368816243836463,0.0011112666951857975,-0.002130413467061665,-0.0012024872438034517,0.000590832929066698,0.0006175763611635521
2015-06-02,-0.0009928573725874745,0.00292378834849516,-0.001043872609259866,-0.0033144553253684483,6.789202579315923e-05,-0.0023765277989803435
2015-06-03,0.0026494968827299736,0.007308827553591524,-0.0013645085677012059,-0.0011150941693927052,-0.0007977144291368976,-0.0028911507646153245
2015-06-04,-0.008446613518226398,-0.0015726137571473453,0.0009064217549438203,0.0006441204552087854,-0.0006413284712885048,0.001683426549577205
2015-06-05,-0.001713305582264013,0.0089424066679471,0.0013960722872343734,-0.001235508749657166,-0.0003076937047798989,-0.0041234131741506586
2015-06-08,-0.006149414051369928,0.0015240828339262436,0.002722442192196861,0.00023409811196095642,-0.00023681535112440866,0.0017470348234329691
2015-06-09,-0.0001440524594421566,-0.0029002114946534707,0.0013795345555260852,0.0009940468841437289,-1.2600108257987408e-05,-0.001576572002574661
2015-06-10,0.011993367162159041,0.0004625395095294582,-0.00034176360243809434,0.00018158999587059022,0.00164743099258291,-0.0033789944241979786
2015-06-11,0.0032232377201459883,-0.0006835132135969424,0.0013138918570592129,-0.00042642135974269024,0.0007982655835327979,0.0019011959751769059
2015-06-12,-0.007654709228631984,0.004646356744761215,-0.0010351012022170591,0.002215170405421407,-0.00035642900141730216,0.0015851922319010114
2015-06-15,-0.004285273930016986,0.0011086152226852386,0.0005946204727759197,0.003584267388711204,-0.0009951307636356654,-0.0010883661518973353
2015-06-16,0.005451344960887505,0.0016385370219913487,-5.3236109760490535e-05,0.0011443124091226053,0.0011059974942857487,0.001179264737827257
2015-06-17,0.0016172472787621128,-0.00311983593484233,-0.0008603787185175182,-8.367564294897711e-05,0.0022606946865630917,0.0020424148928921415
2015-06-18,0.010399377235527307,0.0029889850681277252,-0.0022856561212716286,0.0037985412975567456,-4.716635619317344e-05,0.0002958806363133615
2015-06-19,-0.00443925475973983,0.003970241107656536,-0.0019679616173960968,0.003615680053050352,0.0012278405627536015,0.0003506419085441692
2015-06-22,0.005123106128020138,0.0017592645448234467,-0.00114813456400098,-0.0005900101217637399,-0.0015943762281671603,-0.0022251846231799988
2015-06-23,0.000708177310185576,0.0013890441078405757,6.702558937021763e-05,0.0012063623641893617,-0.002389986249747067,-0.001671322279988785
2015-06-24,-0.0072629375525643525,-0.0011858659068519906,-0.0001827885542836638,-0.0015404135653646067,0.001785452884726313,-3.2155669480449234e-06
2015-06-25,-0.0030403434773464966,0.002492505739932871,-0.001323869625344365,0.008565342883456672,-0.0006723791866342088,0.0008448840617526487
2015-06-26,-0.0001905519045946047,-0.0025468262237045014,0.002446175640752779,-0.0028308374036671857,-0.0007414184383598421,0.00214632726095787
2015-06-29,-0.020970635719442576,-0.0042839337728465265,0.002581868880874305,0.002369595621236953,-0.0012547027834471924,0.0038893825308994323
2015-06-30,0.002093532936169762,0.0025731261117321047,-0.0025963575877197,0.0008552341291132581,0.0025162999864343227,-0.001099956196616958
2015-07-01,0.008015674828743213,-0.005052082168216954,-0.0024770458042933097,0.0013624614904317323,-0.0029525167980708478,0.003888698518627054
2015-07-02,-0.0009158788556171693,-0.006470012927345725,0.0001971278359775841,-0.001303236912931549,0.0024901405696555745,0.001651563879943252
2015-07-06,-0.0028457645912198792,0.002522931322999633,-0.003138943156048457,0.0007611644221806602,-0.0013979695113416346,0.003580337306946735
2015-07-07,0.006288642223968299,-0.005157402515871379,0.000886632093294093,-2.06917299223619e-05,0.0006566536343801666,0.003255620842130824
2015-07-08,-0.016777000069328585,0.0015200740651041267,-0.00024696591377082466,0.002105328657972194,0.0015710340419076152,0.006110429036199072
2015-07-09,0.001808873115447751,0.001798145026720821,0.0005327648760076187,0.002264990491180008,0.0012153321624526203,-0.001808873115447751
2015-07-10,0.012591105445037165,0.0012941949222895488,-0.0044849205975885376,0.0029371208008217575,-0.0021164091172871657,-0.002054128541743916
2015-07-13,0.011037302299348406,0.00024146811178527017,-0.0036861641193803862,-0.00042957514245678396,0.0023125739946903145,-0.004005857012463698
2015-07-14,0.004338159550010268,0.0012381547669664261,-0.0005042752342174772,0.00138743092328375,2.0670653386734017e-06,-0.002170797341512154
2015-07-15,-0.00033253714373870924,-0.004975202646111843,-0.0004565510639220616,-0.001565597510025274,-0.00028503327444451276,-0.0003878686156950639
2015-07-16,0.008024475506245077,-0.0020515503323601525,-0.003006492634891611,-0.002320771828688173,-0.0009211430384878927,-0.001532783256554815
2015-07-17,0.0008480164372257626,-0.0052023215347114515,-0.009586921610247434,-0.0008480164372257626,0.006051678698120622,-0.0029982915482483774
2015-07-20,0.0005173194343284226,-0.005924177355281723,-0.006578868364392476,0.0027233885375206324,0.001614312526739603,-3.836392602174499e-05
2015-07-21,-0.003950979411414757,-0.0007659722371621269,0.0009881393685382545,-0.0017019400780674543,0.0010639702372153836,-0.0005954121408485724
2015-07-22,-0.0017944746567836178,0.005489516597079747,0.0030207415160243833,0.002200608771345647,-0.0023203950827446196,0.0032367638502940332
2015-07-23,-0.0056296549769083715,-0.005414872541188109,0.0008243842800365053,0.0006236779796434666,0.00027406613867853036,-0.0006117490623166466
2015-07-24,-0.010372442786511504,-0.005731463103602619,-0.0012656899084945161,0.008060926122183565,-0.004550666020749161,0.006749355666494927
2015-07-27,-0.0058173026963955765,-0.002490027706055109,0.002127664970154264,-0.0019517002254684224,-0.0005858383704182568,0.003150914483213918
2015-07-28,0.012283357024331476,-0.0037409048642929044,6.721480286975279e-05,0.0004915520905977022,0.0010774342446540075,-0.0018307898004523704
2015-07-29,0.006878546593486634,-0.004082560059357698,0.0042417729364490064,-0.0003682405577480896,0.001497156563814217,-0.00014338323916951445
2015-07-30,0.00023748718242178057,0.002632827871467125,-0.00147223217520831,-0.0011807633478564394,0.0029930437178378178,0.00024021811934882287
2015-07-31,-0.0015179076643355716,0.006996655365601234,-0.004944282150029733,0.0016527719370017513,-0.0015488908978864568,0.0031901924529639247
2015-08-03,-0.003373078027599674,-0.0015879443479386302,-0.002411010851894213,0.00229395878054095,-0.0006256176270931224,0.004326660694426665
2015-08-04,-0.0019540490095626417,-0.0004159840086374045,-0.0012605923699023913,-0.0018258372183534988,0.0022630250331063806,0.001239487767728975
2015-08-05,0.0032951454949474712,-0.0010013096830125967,-0.0025693510743467485,0.0007702078010687341,0.004886175024248818,0.0026641603554955484
2015-08-06,-0.008187459248709117,-0.005299639387969068,0.010769369792247963,-0.009763701665146507,-0.003908822398984491,0.0022634563434373867
2015-08-07,-0.0019199438659959212,-0.004791337545711705,-0.0021380933390493517,0.0012323565555661942,-0.00024975241961633365,0.0016816606266520928
2015-08-10,0.012599264411436772,-0.0010877839270073686,0.0035126494819883725,-0.005034651499042919,-0.0011051068128391517,-0.006161635616578343
2015-08-11,-0.009023173030398457,0.00044652485161778,0.0016938976808283934,0.003017390779625706,0.001191696354426286,0.006890506819526077
2015-08-12,0.001197982295753075,-0.0031111608318525885,0.0002782579734978974,-0.004357039956586872,0.0001946659374749693,0.0016510959944586734
2015-08-13,-0.001244466870427785,-0.002089130261338945,-0.002437706617691715,0.004826529343459396,0.001399375423438376,0.0014812247524048638
2015-08-14,0.0036422724636624437,0.002796301568553483,0.0013212358787995093,-0.0011711338333442178,-0.0013243401302664992,0.0010916539018519522
2015-08-17,0.00558707991592855,0.004964655225046188,-0.003614103015015413,0.00454539456809866,-0.00034514415327002723,-0.0013465212711922803
2015-08-18,-0.002896603256866692,-0.005078270269010199,-0.0006525737351098515,0.0015409609035551552,0.0016695897286986838,0.0026615735902552062
2015-08-19,-0.007905692989720214,-0.0024538870008620206,-0.004597287888160939,0.003969440335648833,0.004066840505405067,0.004386536360971527
2015-08-20,-0.02088153029370321,-0.0044095742985561515,0.0040821213102649745,-0.003648182949895329,7.062488873410544e-05,0.006518396786830638
2015-08-21,-0.030102391577392362,0.018417664999903716,0.00455412825298096,-0.0031472502461867835,-0.005162087426274109,0.004301877308464208
2015-08-24,-0.04210668979473842,0.003073138578246648,-0.0015405305527889102,0.002511464938926733,0.003921436615920926,0.004588597618706225
2015-08-25,-0.011767849809758868,0.004078347956163131,-0.011560821853194847,0.009059377454005202,6.092102345356398e-05,-0.005302073617806102
2015-08-26,0.03839399647061614,-0.012958355500664265,-0.004457496328981847,0.0012860495657749382,0.007614624001357262,-0.008068038646050324
2015-08-27,0.024735151939583977,-0.006865809130415235,0.004286422808718493,-0.00021023805968978238,-0.004548026948553829,-0.0063698755582171085
2015-08-28,4.968745580025136e-05,0.009820561908367331,0.0013388917743102358,-0.001891324129087213,0.0002719958068804207,-0.00103800916610286
2015-08-31,-0.008078907473972108,0.004446239062376511,0.006722775492279953,-0.002847567665336892,-0.0028571862003026194,-0.001812240736541737
2015-09-01,-0.029847602450708166,0.0012017983082014405,-0.003029484170354646,0.0027313063936422743,0.0025305305604647055,0.00612135911357603
2015-09-02,0.018981109459013323,-0.0010188295246538193,-0.006437514662451571,0.0035822554103444038,-0.0015957168770357466,-0.004655039650738546
2015-09-03,0.000716389740369916,-0.002296365932763056,0.0037821342195866192,-0.0008607773003226349,0.0014199155721652534,0.0015531479626973432
2015-09-04,-0.01513664554070182,0.007574620156197476,-0.004030745953685799,0.005184212833865165,0.0008718600227578532,0.0015483752732308176
2015-09-08,0.025130698600579038,-0.002272385214491024,-0.002031596047721518,-0.0008010995207534677,-0.0006795088608801958,-0.00421251668824163
2015-09-09,-0.013371565173749933,0.0018513145322480717,-0.001581067296815175,-0.0001398775270375907,-0.0028649489333589795,-0.0003712946144476259
2015-09-10,0.005441935525090313,-0.0008848472214013636,-0.0019859683286802543,3.6715325439029556e-05,0.00099502112633032,-0.003161574427126057
2015-09-11,0.00454388632593461,0.0001661637629821744,-0.0045882737277849195,0.007357322903118302,0.0016874689158796752,0.0017752125984926703
2015-09-14,-0.003710295719452694,-0.0008913397464537232,-0.0002454466054441218,-0.001957362427749909,-0.00036408470796922554,0.0009473421326184894
2015-09-15,0.012498865539015469,-0.0012471527122221993,0.002117130737327777,0.0003269940689976103,0.00042848212866841706,-0.0026751359635850402
2015-09-16,0.008667169442724498,-4.2017378561354235e-05,0.0031716995739043963,-0.0017731161367018355,-0.0018817051716570887,-0.0004357366700886711
2015-09-17,-0.0022479883713137916,0.005668305983395516,-0.005238107863176356,0.004903219565434158,0.0011245198015217284,0.004721941322797019
2015-09-18,-0.0163413249158747,0.002535627457635914,-0.006532539106426705,0.0018467205191834424,0.0012412570342936746,0.006716742260600594
2015-09-21,0.00516727985613219,-0.006982006622699211,0.002684586237448272,0.0017623032936271432,-0.0007637270253839645,0.0010624125339817603
2015-09-22,-0.01297940516156837,-0.0021712169910166335,0.0005436184094492758,0.0016030408667375706,0.004697726877370467,0.0025782343133228247
2015-09-23,-0.001598832255285898,-0.0013894602080380958,-0.0009760297090299908,0.0028776440644463497,-0.0006936552221297188,0.003600730683756992
2015-09-24,-0.0036159234551634833,0.001940596037897091,0.0034339671784235914,-0.0039039892015111377,0.0008257187216555995,0.0028665074285696424
2015-09-25,-0.00025890069048994935,-0.012902359601017932,0.007288557665764972,-0.005660275761576461,0.0011348154265228283,0.0005606414794062653
2015-09-28,-0.02509730644285857,-0.0029049432023522392,0.004534546138131645,-0.006044456866681758,0.0031357179854938355,0.005006755543162211
2015-09-29,0.0005849187229287622,-0.007694734751404253,0.005141356470757197,-0.008025768494311913,0.002454217516688173,0.0014655649172889973
2015-09-30,0.018658355610645216,-0.0031278874100473253,-0.0008351969228836964,0.003980353314409157,-0.0011531162460423072,-0.0061263868174834535
2015-10-01,0.002609205244177515,-0.004349189286569799,-0.003980514011762359,0.005894128346156879,-0.002774609890873525,-0.0013464563711167443
2015-10-02,0.014937873525018519,-7.675039444077214e-05,0.0005493592236878175,-0.00040064707248776976,-0.0017015394540262907,-0.002324201662509573
2015-10-05,0.01779491543432954,0.006068514261086344,0.00538949128986399,-0.00733471944133357,-0.0019558149337608466,-0.0035948335612758786
2015-10-06,-0.0034262861806243494,-0.003460112256424397,0.00862139679651086,-0.009336344550307074,-0.00010981090282780048,-0.004188349650363632
2015-10-07,0.008190732622228358,0.009499677147547958,0.002687907462446404,-0.00517408491784388,-0.00012487621759693646,-0.0010124349196882765
2015-10-08,0.009026370038806242,-2.8980759940289147e-05,0.004191157620156316,-0.0022963479855671043,0.0007348602855528075,-0.001408221816402655
2015-10-09,0.0005961336012496599,0.0013948180524079312,-0.007798266794189934,0.004809476148026404,0.00019601581796102607,0.0013552137411818599
2015-10-12,0.000943858463011038,-0.002412517286739857,-0.0029670136938383385,0.0028760327404910857,-0.0020519049852660842,0.002220523952892073
2015-10-13,-0.006301725143448733,-0.007369554475105455,0.0005752165368086981,0.0006643739858909203,-0.000990652563317651,0.0019341020914576124
2015-10-14,-0.004794294489516293,-0.005031249203861776,0.0022108417334513186,-0.003143770011438174,-0.0012741989366569229,-0.0020299168854065464
2015-10-15,0.015354804051979976,0.008566554128927484,0.00022498830836537032,-0.0014954927962729236,-9.104946367322064e-05,-0.004557749929524402
2015-10-16,0.004546317516103793,-0.005844179197275756,-0.0009639671493364421,0.0037678427300831263,0.001150616639755686,0.0034661019595314535
2015-10-19,0.0004920122135112504,0.0014140526943888787,-0.005278995330087799,0.004120325313760276,0.0007668876604862707,0.0016754371742755403
2015-10-20,-0.0012786205723442912,-0.00010503320986232634,0.003352654293340973,-0.007207714907146223,0.0015928971950061044,-0.00040376299593358755
2015-10-21,-0.0062034492551164,-0.009037375897998356,-0.00013971987459193702,-0.0017940618946271636,0.0038469046449439714,0.002592250246061245
2015-10-22,0.01689390526110235,-0.008100119265411543,-0.0017830835174874604,-0.010246636521173969,0.005468228273419751,-0.00239720585492309
2015-10-23,0.01096166044434388,-0.0011116737451282166,-0.00541338140751324,0.002246424021529858,-0.0015653160205373329,-0.010485408519349537
2015-10-26,-0.0024574381417948876,-0.00436209587070191,-0.007158233661106461,0.008004583362947737,0.0015418770029935747,0.002932910740779948
2015-10-27,-0.0019327611279112977,-0.009017557627378658,-0.003901133501274634,0.005380735311967366,-0.00020582422308257353,0.0005054746359406392
